d1	d3	h	sat
0.133000	5.0	5	0.007361
0.134000	0.1	2	0.999957
0.134000	0.2	3	0.999821
0.134000	0.3	3	0.999587
0.134000	0.4	4	0.999240
0.134000	0.5	4	0.998775
0.134000	0.6	4	0.998177
0.134000	0.7	5	0.997421
0.134000	0.8	5	0.996503
0.134000	0.9	5	0.995399
0.134000	1.0	6	0.994064
0.134000	1.1	6	0.992496
0.134000	1.2	7	0.990626
0.134000	1.3	7	0.988437
0.134000	1.4	8	0.985832
0.134000	1.5	8	0.982772
0.134000	1.6	9	0.979098
0.134000	1.7	10	0.974685
0.134000	1.8	11	0.969315
0.134000	1.9	13	0.962612
0.134000	2.0	15	0.954051
0.134000	2.1	18	0.942540
0.134000	2.2	24	0.925558
0.134000	2.3	39	0.893777
0.134000	2.4	63	0.169061
0.134000	2.5	37	0.136083
0.134000	2.6	28	0.111800
0.134000	2.7	23	0.093214
0.134000	2.8	20	0.078627
0.134000	2.9	17	0.066996
0.134000	3.0	15	0.057619
0.134000	3.1	14	0.049967
0.134000	3.2	12	0.043504
0.134000	3.3	9	0.039135
0.134000	3.4	9	0.035474
0.134000	3.5	8	0.032156
0.134000	3.6	8	0.029148
0.134000	3.7	7	0.026422
0.134000	3.8	7	0.023950
0.134000	3.9	7	0.021710
0.134000	4.0	6	0.019680
0.134000	4.1	6	0.017839
0.134000	4.2	6	0.016170
0.134000	4.3	6	0.014658
0.134000	4.4	5	0.013287
0.134000	4.5	5	0.012044
0.134000	4.6	5	0.010917
0.134000	4.7	5	0.009896
0.134000	4.8	5	0.008971
0.134000	4.9	5	0.008131
0.134000	5.0	5	0.007371
0.135000	0.1	2	0.999956
0.135000	0.2	3	0.999817
0.135000	0.3	3	0.999578
0.135000	0.4	4	0.999223
0.135000	0.5	4	0.998747
0.135000	0.6	4	0.998135
0.135000	0.7	5	0.997361
0.135000	0.8	5	0.996422
0.135000	0.9	5	0.995290
0.135000	1.0	6	0.993922
0.135000	1.1	6	0.992312
0.135000	1.2	7	0.990392
0.135000	1.3	7	0.988142
0.135000	1.4	8	0.985461
0.135000	1.5	9	0.982284
0.135000	1.6	9	0.978517
0.135000	1.7	10	0.973954
0.135000	1.8	12	0.968352
0.135000	1.9	13	0.961410
0.135000	2.0	15	0.952453
0.135000	2.1	19	0.940262
0.135000	2.2	25	0.922019
0.135000	2.3	45	0.885364
0.135000	2.4	57	0.168597
0.135000	2.5	36	0.135797
0.135000	2.6	28	0.111616
0.135000	2.7	23	0.093103
0.135000	2.8	20	0.078563
0.135000	2.9	17	0.066966
0.135000	3.0	15	0.057619
0.135000	3.1	14	0.050033
0.135000	3.2	12	0.043641
0.135000	3.3	9	0.039169
0.135000	3.4	9	0.035507
0.135000	3.5	8	0.032186
0.135000	3.6	8	0.029177
0.135000	3.7	7	0.026448
0.135000	3.8	7	0.023975
0.135000	3.9	7	0.021733
0.135000	4.0	6	0.019701
0.135000	4.1	6	0.017858
0.135000	4.2	6	0.016188
0.135000	4.3	6	0.014675
0.135000	4.4	5	0.013302
0.135000	4.5	5	0.012058
0.135000	4.6	5	0.010931
0.135000	4.7	5	0.009909
0.135000	4.8	5	0.008982
0.135000	4.9	5	0.008142
0.135000	5.0	5	0.007381
0.136000	0.1	2	0.999955
0.136000	0.2	3	0.999813
0.136000	0.3	3	0.999569
0.136000	0.4	4	0.999206
0.136000	0.5	4	0.998719
0.136000	0.6	4	0.998093
0.136000	0.7	5	0.997301
0.136000	0.8	5	0.996339
0.136000	0.9	5	0.995180
0.136000	1.0	6	0.993777
0.136000	1.1	6	0.992126
0.136000	1.2	7	0.990154
0.136000	1.3	7	0.987842
0.136000	1.4	8	0.985083
0.136000	1.5	9	0.981809
0.136000	1.6	9	0.977924
0.136000	1.7	10	0.973205
0.136000	1.8	12	0.967395
0.136000	1.9	13	0.960171
0.136000	2.0	16	0.950757
0.136000	2.1	19	0.937918
0.136000	2.2	26	0.918227
0.136000	2.3	53	0.874854
0.136000	2.4	53	0.168120
0.136000	2.5	35	0.135520
0.136000	2.6	27	0.111461
0.136000	2.7	22	0.093021
0.136000	2.8	19	0.078515
0.136000	2.9	17	0.066936
0.136000	3.0	15	0.057587
0.136000	3.1	13	0.050048
0.136000	3.2	12	0.043831
0.136000	3.3	9	0.039205
0.136000	3.4	8	0.035539
0.136000	3.5	8	0.032217
0.136000	3.6	7	0.029205
0.136000	3.7	7	0.026475
0.136000	3.8	7	0.024000
0.136000	3.9	6	0.021756
0.136000	4.0	6	0.019722
0.136000	4.1	6	0.017878
0.136000	4.2	6	0.016207
0.136000	4.3	6	0.014692
0.136000	4.4	5	0.013318
0.136000	4.5	5	0.012073
0.136000	4.6	5	0.010944
0.136000	4.7	5	0.009921
0.136000	4.8	5	0.008994
0.136000	4.9	5	0.008153
0.136000	5.0	5	0.007391
0.137000	0.1	2	0.999954
0.137000	0.2	3	0.999809
0.137000	0.3	3	0.999560
0.137000	0.4	4	0.999189
0.137000	0.5	4	0.998691
0.137000	0.6	4	0.998051
0.137000	0.7	5	0.997240
0.137000	0.8	5	0.996255
0.137000	0.9	5	0.995068
0.137000	1.0	6	0.993629
0.137000	1.1	6	0.991936
0.137000	1.2	7	0.989912
0.137000	1.3	7	0.987536
0.137000	1.4	8	0.984698
0.137000	1.5	9	0.981325
0.137000	1.6	10	0.977288
0.137000	1.7	11	0.972406
0.137000	1.8	12	0.966412
0.137000	1.9	14	0.958857
0.137000	2.0	16	0.949037
0.137000	2.1	20	0.935420
0.137000	2.2	27	0.914149
0.137000	2.3	71	0.859859
0.137000	2.4	50	0.167647
0.137000	2.5	34	0.135251
0.137000	2.6	26	0.111315
0.137000	2.7	22	0.092910
0.137000	2.8	19	0.078452
0.137000	2.9	17	0.066896
0.137000	3.0	15	0.057539
0.137000	3.1	13	0.049978
0.137000	3.2	12	0.043972
0.137000	3.3	9	0.039240
0.137000	3.4	8	0.035572
0.137000	3.5	8	0.032248
0.137000	3.6	7	0.029234
0.137000	3.7	7	0.026501
0.137000	3.8	7	0.024025
0.137000	3.9	6	0.021779
0.137000	4.0	6	0.019744
0.137000	4.1	6	0.017898
0.137000	4.2	6	0.016226
0.137000	4.3	6	0.014709
0.137000	4.4	5	0.013334
0.137000	4.5	5	0.012088
0.137000	4.6	5	0.010958
0.137000	4.7	5	0.009934
0.137000	4.8	5	0.009006
0.137000	4.9	5	0.008164
0.137000	5.0	5	0.007401
0.138000	0.1	2	0.999953
0.138000	0.2	3	0.999805
0.138000	0.3	3	0.999550
0.138000	0.4	4	0.999171
0.138000	0.5	4	0.998663
0.138000	0.6	4	0.998008
0.138000	0.7	5	0.997178
0.138000	0.8	5	0.996170
0.138000	0.9	5	0.994954
0.138000	1.0	6	0.993479
0.138000	1.1	6	0.991743
0.138000	1.2	7	0.989665
0.138000	1.3	7	0.987225
0.138000	1.4	8	0.984305
0.138000	1.5	9	0.980831
0.138000	1.6	10	0.976665
0.138000	1.7	11	0.971617
0.138000	1.8	12	0.965403
0.138000	1.9	14	0.957537
0.138000	2.0	16	0.947254
0.138000	2.1	20	0.932844
0.138000	2.2	29	0.909689
0.138000	2.3	259	0.213605
0.138000	2.4	47	0.167199
0.138000	2.5	33	0.134987
0.138000	2.6	26	0.111137
0.138000	2.7	22	0.092806
0.138000	2.8	19	0.078392
0.138000	2.9	17	0.066854
0.138000	3.0	15	0.057507
0.138000	3.1	13	0.049895
0.138000	3.2	12	0.043996
0.138000	3.3	9	0.039275
0.138000	3.4	8	0.035606
0.138000	3.5	8	0.032279
0.138000	3.6	7	0.029263
0.138000	3.7	7	0.026528
0.138000	3.8	7	0.024050
0.138000	3.9	6	0.021803
0.138000	4.0	6	0.019765
0.138000	4.1	6	0.017919
0.138000	4.2	6	0.016244
0.138000	4.3	5	0.014726
0.138000	4.4	5	0.013350
0.138000	4.5	5	0.012103
0.138000	4.6	5	0.010972
0.138000	4.7	5	0.009947
0.138000	4.8	5	0.009017
0.138000	4.9	5	0.008175
0.138000	5.0	5	0.007411
0.139000	0.1	2	0.999952
0.139000	0.2	3	0.999801
0.139000	0.3	3	0.999541
0.139000	0.4	4	0.999154
0.139000	0.5	4	0.998634
0.139000	0.6	4	0.997964
0.139000	0.7	5	0.997116
0.139000	0.8	5	0.996083
0.139000	0.9	5	0.994838
0.139000	1.0	6	0.993327
0.139000	1.1	6	0.991547
0.139000	1.2	7	0.989414
0.139000	1.3	7	0.986908
0.139000	1.4	8	0.983905
0.139000	1.5	9	0.980326
0.139000	1.6	10	0.976029
0.139000	1.7	11	0.970810
0.139000	1.8	12	0.964367
0.139000	1.9	14	0.956177
0.139000	2.0	17	0.945362
0.139000	2.1	21	0.930090
0.139000	2.2	30	0.904890
0.139000	2.3	119	0.212763
0.139000	2.4	45	0.166740
0.139000	2.5	32	0.134729
0.139000	2.6	25	0.110996
0.139000	2.7	21	0.092727
0.139000	2.8	19	0.078332
0.139000	2.9	16	0.066836
0.139000	3.0	15	0.057507
0.139000	3.1	13	0.049851
0.139000	3.2	12	0.043903
0.139000	3.3	9	0.039311
0.139000	3.4	8	0.035639
0.139000	3.5	8	0.032310
0.139000	3.6	7	0.029292
0.139000	3.7	7	0.026556
0.139000	3.8	7	0.024075
0.139000	3.9	6	0.021826
0.139000	4.0	6	0.019787
0.139000	4.1	6	0.017939
0.139000	4.2	6	0.016263
0.139000	4.3	5	0.014744
0.139000	4.4	5	0.013367
0.139000	4.5	5	0.012118
0.139000	4.6	5	0.010986
0.139000	4.7	5	0.009960
0.139000	4.8	5	0.009029
0.139000	4.9	5	0.008186
0.139000	5.0	5	0.007421
0.140000	0.1	2	0.999951
0.140000	0.2	3	0.999797
0.140000	0.3	3	0.999531
0.140000	0.4	4	0.999136
0.140000	0.5	4	0.998604
0.140000	0.6	4	0.997920
0.140000	0.7	5	0.997052
0.140000	0.8	5	0.995996
0.140000	0.9	5	0.994721
0.140000	1.0	6	0.993172
0.140000	1.1	6	0.991347
0.140000	1.2	7	0.989158
0.140000	1.3	7	0.986585
0.140000	1.4	8	0.983496
0.140000	1.5	9	0.979811
0.140000	1.6	10	0.975378
0.140000	1.7	11	0.969983
0.140000	1.8	12	0.963304
0.140000	1.9	14	0.954775
0.140000	2.0	17	0.943438
0.140000	2.1	22	0.927195
0.140000	2.2	32	0.899577
0.140000	2.3	92	0.211887
0.140000	2.4	43	0.166297
0.140000	2.5	31	0.134476
0.140000	2.6	25	0.110825
0.140000	2.7	21	0.092623
0.140000	2.8	18	0.078288
0.140000	2.9	16	0.066812
0.140000	3.0	14	0.057540
0.140000	3.1	13	0.049871
0.140000	3.2	11	0.043753
0.140000	3.3	9	0.039348
0.140000	3.4	8	0.035673
0.140000	3.5	8	0.032342
0.140000	3.6	7	0.029321
0.140000	3.7	7	0.026583
0.140000	3.8	6	0.024101
0.140000	3.9	6	0.021850
0.140000	4.0	6	0.019809
0.140000	4.1	6	0.017959
0.140000	4.2	6	0.016282
0.140000	4.3	5	0.014762
0.140000	4.4	5	0.013383
0.140000	4.5	5	0.012133
0.140000	4.6	5	0.011000
0.140000	4.7	5	0.009973
0.140000	4.8	5	0.009042
0.140000	4.9	5	0.008197
0.140000	5.0	4	0.007432
0.141000	0.1	2	0.999950
0.141000	0.2	3	0.999793
0.141000	0.3	3	0.999521
0.141000	0.4	4	0.999117
0.141000	0.5	4	0.998574
0.141000	0.6	4	0.997875
0.141000	0.7	5	0.996987
0.141000	0.8	5	0.995906
0.141000	0.9	5	0.994602
0.141000	1.0	6	0.993015
0.141000	1.1	6	0.991145
0.141000	1.2	7	0.988898
0.141000	1.3	8	0.986233
0.141000	1.4	8	0.983080
0.141000	1.5	9	0.979286
0.141000	1.6	10	0.974713
0.141000	1.7	11	0.969136
0.141000	1.8	13	0.962175
0.141000	1.9	15	0.953290
0.141000	2.0	17	0.941442
0.141000	2.1	22	0.924189
0.141000	2.2	35	0.893644
0.141000	2.3	78	0.211066
0.141000	2.4	41	0.165868
0.141000	2.5	30	0.134230
0.141000	2.6	25	0.110663
0.141000	2.7	21	0.092524
0.141000	2.8	18	0.078229
0.141000	2.9	16	0.066789
0.141000	3.0	14	0.057550
0.141000	3.1	13	0.049941
0.141000	3.2	11	0.043607
0.141000	3.3	9	0.039384
0.141000	3.4	8	0.035707
0.141000	3.5	7	0.032373
0.141000	3.6	7	0.029351
0.141000	3.7	7	0.026611
0.141000	3.8	6	0.024126
0.141000	3.9	6	0.021874
0.141000	4.0	6	0.019832
0.141000	4.1	6	0.017980
0.141000	4.2	6	0.016301
0.141000	4.3	5	0.014780
0.141000	4.4	5	0.013400
0.141000	4.5	5	0.012149
0.141000	4.6	5	0.011014
0.141000	4.7	5	0.009986
0.141000	4.8	5	0.009054
0.141000	4.9	5	0.008209
0.141000	5.0	4	0.007442
0.142000	0.1	2	0.999949
0.142000	0.2	3	0.999788
0.142000	0.3	3	0.999511
0.142000	0.4	4	0.999099
0.142000	0.5	4	0.998544
0.142000	0.6	4	0.997829
0.142000	0.7	5	0.996921
0.142000	0.8	5	0.995816
0.142000	0.9	6	0.994466
0.142000	1.0	6	0.992855
0.142000	1.1	6	0.990938
0.142000	1.2	7	0.988634
0.142000	1.3	8	0.985897
0.142000	1.4	8	0.982656
0.142000	1.5	9	0.978750
0.142000	1.6	10	0.974034
0.142000	1.7	11	0.968269
0.142000	1.8	13	0.961050
0.142000	1.9	15	0.951795
0.142000	2.0	18	0.939320
0.142000	2.1	23	0.920966
0.142000	2.2	38	0.886999
0.142000	2.3	70	0.210224
0.142000	2.4	40	0.165420
0.142000	2.5	30	0.133959
0.142000	2.6	24	0.110523
0.142000	2.7	20	0.092451
0.142000	2.8	18	0.078175
0.142000	2.9	16	0.066758
0.142000	3.0	14	0.057537
0.142000	3.1	13	0.050023
0.142000	3.2	11	0.043543
0.142000	3.3	10	0.039419
0.142000	3.4	8	0.035742
0.142000	3.5	7	0.032406
0.142000	3.6	7	0.029381
0.142000	3.7	7	0.026639
0.142000	3.8	6	0.024152
0.142000	3.9	6	0.021898
0.142000	4.0	6	0.019854
0.142000	4.1	6	0.018001
0.142000	4.2	5	0.016321
0.142000	4.3	5	0.014798
0.142000	4.4	5	0.013416
0.142000	4.5	5	0.012164
0.142000	4.6	5	0.011029
0.142000	4.7	5	0.009999
0.142000	4.8	5	0.009066
0.142000	4.9	5	0.008220
0.142000	5.0	4	0.007453
0.143000	0.1	2	0.999948
0.143000	0.2	3	0.999784
0.143000	0.3	3	0.999501
0.143000	0.4	4	0.999080
0.143000	0.5	4	0.998514
0.143000	0.6	4	0.997783
0.143000	0.7	5	0.996855
0.143000	0.8	5	0.995724
0.143000	0.9	6	0.994342
0.143000	1.0	6	0.992693
0.143000	1.1	6	0.990729
0.143000	1.2	7	0.988364
0.143000	1.3	8	0.985554
0.143000	1.4	8	0.982224
0.143000	1.5	9	0.978202
0.143000	1.6	10	0.973339
0.143000	1.7	11	0.967381
0.143000	1.8	13	0.959894
0.143000	1.9	15	0.950252
0.143000	2.0	18	0.937159
0.143000	2.1	24	0.917557
0.143000	2.2	42	0.879365
0.143000	2.3	64	0.209416
0.143000	2.4	38	0.165016
0.143000	2.5	29	0.133719
0.143000	2.6	24	0.110364
0.143000	2.7	20	0.092351
0.143000	2.8	18	0.078121
0.143000	2.9	16	0.066720
0.143000	3.0	14	0.057502
0.143000	3.1	13	0.050074
0.143000	3.2	11	0.043583
0.143000	3.3	8	0.039458
0.143000	3.4	8	0.035776
0.143000	3.5	7	0.032438
0.143000	3.6	7	0.029411
0.143000	3.7	7	0.026667
0.143000	3.8	6	0.024178
0.143000	3.9	6	0.021922
0.143000	4.0	6	0.019877
0.143000	4.1	6	0.018022
0.143000	4.2	5	0.016340
0.143000	4.3	5	0.014816
0.143000	4.4	5	0.013433
0.143000	4.5	5	0.012180
0.143000	4.6	5	0.011043
0.143000	4.7	5	0.010013
0.143000	4.8	5	0.009079
0.143000	4.9	4	0.008231
0.143000	5.0	4	0.007463
0.144000	0.1	2	0.999947
0.144000	0.2	3	0.999780
0.144000	0.3	3	0.999491
0.144000	0.4	4	0.999061
0.144000	0.5	4	0.998483
0.144000	0.6	4	0.997736
0.144000	0.7	5	0.996787
0.144000	0.8	5	0.995631
0.144000	0.9	6	0.994217
0.144000	1.0	6	0.992528
0.144000	1.1	7	0.990497
0.144000	1.2	7	0.988091
0.144000	1.3	8	0.985206
0.144000	1.4	8	0.981783
0.144000	1.5	9	0.977644
0.144000	1.6	10	0.972630
0.144000	1.7	11	0.966471
0.144000	1.8	13	0.958707
0.144000	1.9	15	0.948661
0.144000	2.0	19	0.934864
0.144000	2.1	25	0.913940
0.144000	2.2	48	0.870320
0.144000	2.3	59	0.208642
0.144000	2.4	37	0.164588
0.144000	2.5	28	0.133488
0.144000	2.6	23	0.110232
0.144000	2.7	20	0.092256
0.144000	2.8	17	0.078083
0.144000	2.9	15	0.066700
0.144000	3.0	14	0.057461
0.144000	3.1	12	0.050084
0.144000	3.2	11	0.043713
0.144000	3.3	8	0.039495
0.144000	3.4	8	0.035811
0.144000	3.5	7	0.032470
0.144000	3.6	7	0.029441
0.144000	3.7	7	0.026695
0.144000	3.8	6	0.024205
0.144000	3.9	6	0.021947
0.144000	4.0	6	0.019900
0.144000	4.1	6	0.018043
0.144000	4.2	5	0.016360
0.144000	4.3	5	0.014834
0.144000	4.4	5	0.013450
0.144000	4.5	5	0.012196
0.144000	4.6	5	0.011058
0.144000	4.7	5	0.010026
0.144000	4.8	5	0.009091
0.144000	4.9	4	0.008243
0.144000	5.0	4	0.007474
0.145000	0.1	2	0.999946
0.145000	0.2	3	0.999775
0.145000	0.3	3	0.999481
0.145000	0.4	4	0.999042
0.145000	0.5	4	0.998451
0.145000	0.6	4	0.997689
0.145000	0.7	5	0.996718
0.145000	0.8	5	0.995536
0.145000	0.9	6	0.994089
0.145000	1.0	6	0.992361
0.145000	1.1	7	0.990279
0.145000	1.2	7	0.987812
0.145000	1.3	8	0.984851
0.145000	1.4	8	0.981335
0.145000	1.5	9	0.977075
0.145000	1.6	10	0.971905
0.145000	1.7	12	0.965504
0.145000	1.8	13	0.957488
0.145000	1.9	16	0.946977
0.145000	2.0	19	0.932518
0.145000	2.1	26	0.910094
0.145000	2.2	56	0.859163
0.145000	2.3	56	0.207841
0.145000	2.4	36	0.164170
0.145000	2.5	28	0.133228
0.145000	2.6	23	0.110075
0.145000	2.7	20	0.092165
0.145000	2.8	17	0.078024
0.145000	2.9	15	0.066670
0.145000	3.0	14	0.057433
0.145000	3.1	12	0.050031
0.145000	3.2	11	0.043891
0.145000	3.3	8	0.039533
0.145000	3.4	8	0.035846
0.145000	3.5	7	0.032503
0.145000	3.6	7	0.029472
0.145000	3.7	6	0.026724
0.145000	3.8	6	0.024231
0.145000	3.9	6	0.021972
0.145000	4.0	6	0.019923
0.145000	4.1	6	0.018065
0.145000	4.2	5	0.016380
0.145000	4.3	5	0.014852
0.145000	4.4	5	0.013467
0.145000	4.5	5	0.012211
0.145000	4.6	5	0.011073
0.145000	4.7	5	0.010040
0.145000	4.8	5	0.009104
0.145000	4.9	4	0.008255
0.145000	5.0	4	0.007485
0.146000	0.1	2	0.999945
0.146000	0.2	3	0.999771
0.146000	0.3	3	0.999471
0.146000	0.4	4	0.999022
0.146000	0.5	4	0.998419
0.146000	0.6	4	0.997640
0.146000	0.7	5	0.996649
0.146000	0.8	5	0.995440
0.146000	0.9	6	0.993960
0.146000	1.0	6	0.992190
0.146000	1.1	7	0.990058
0.146000	1.2	7	0.987529
0.146000	1.3	8	0.984490
0.146000	1.4	9	0.980851
0.146000	1.5	9	0.976494
0.146000	1.6	10	0.971164
0.146000	1.7	12	0.964548
0.146000	1.8	14	0.956198
0.146000	1.9	16	0.945277
0.146000	2.0	20	0.930028
0.146000	2.1	27	0.905991
0.146000	2.2	72	0.843842
0.146000	2.3	53	0.207077
0.146000	2.4	35	0.163761
0.146000	2.5	27	0.133002
0.146000	2.6	23	0.109925
0.146000	2.7	19	0.092095
0.146000	2.8	17	0.077972
0.146000	2.9	15	0.066650
0.146000	3.0	13	0.057446
0.146000	3.1	12	0.049956
0.146000	3.2	11	0.044061
0.146000	3.3	8	0.039571
0.146000	3.4	8	0.035882
0.146000	3.5	7	0.032536
0.146000	3.6	7	0.029503
0.146000	3.7	6	0.026752
0.146000	3.8	6	0.024258
0.146000	3.9	6	0.021997
0.146000	4.0	6	0.019946
0.146000	4.1	5	0.018086
0.146000	4.2	5	0.016400
0.146000	4.3	5	0.014871
0.146000	4.4	5	0.013485
0.146000	4.5	5	0.012227
0.146000	4.6	5	0.011087
0.146000	4.7	5	0.010054
0.146000	4.8	5	0.009116
0.146000	4.9	4	0.008266
0.146000	5.0	4	0.007496
0.147000	0.1	2	0.999944
0.147000	0.2	3	0.999766
0.147000	0.3	3	0.999460
0.147000	0.4	4	0.999003
0.147000	0.5	4	0.998387
0.147000	0.6	4	0.997592
0.147000	0.7	5	0.996578
0.147000	0.8	5	0.995343
0.147000	0.9	6	0.993828
0.147000	1.0	6	0.992018
0.147000	1.1	7	0.989834
0.147000	1.2	7	0.987242
0.147000	1.3	8	0.984122
0.147000	1.4	9	0.980384
0.147000	1.5	9	0.975902
0.147000	1.6	11	0.970375
0.147000	1.7	12	0.963568
0.147000	1.8	14	0.954908
0.147000	1.9	16	0.943521
0.147000	2.0	20	0.927475
0.147000	2.1	29	0.901545
0.147000	2.2	174	0.809375
0.147000	2.3	50	0.206345
0.147000	2.4	34	0.163361
0.147000	2.5	27	0.132751
0.147000	2.6	22	0.109798
0.147000	2.7	19	0.092002
0.147000	2.8	17	0.077923
0.147000	2.9	15	0.066634
0.147000	3.0	13	0.057458
0.147000	3.1	12	0.049893
0.147000	3.2	11	0.044173
0.147000	3.3	8	0.039609
0.147000	3.4	8	0.035918
0.147000	3.5	7	0.032570
0.147000	3.6	7	0.029534
0.147000	3.7	6	0.026781
0.147000	3.8	6	0.024285
0.147000	3.9	6	0.022022
0.147000	4.0	6	0.019969
0.147000	4.1	5	0.018108
0.147000	4.2	5	0.016420
0.147000	4.3	5	0.014890
0.147000	4.4	5	0.013502
0.147000	4.5	5	0.012244
0.147000	4.6	5	0.011102
0.147000	4.7	5	0.010068
0.147000	4.8	4	0.009129
0.147000	4.9	4	0.008278
0.147000	5.0	4	0.007507
0.148000	0.1	2	0.999943
0.148000	0.2	3	0.999762
0.148000	0.3	3	0.999449
0.148000	0.4	4	0.998983
0.148000	0.5	4	0.998354
0.148000	0.6	4	0.997542
0.148000	0.7	5	0.996507
0.148000	0.8	5	0.995244
0.148000	0.9	6	0.993695
0.148000	1.0	6	0.991842
0.148000	1.1	7	0.989605
0.148000	1.2	7	0.986949
0.148000	1.3	8	0.983748
0.148000	1.4	9	0.979908
0.148000	1.5	10	0.975267
0.148000	1.6	11	0.969599
0.148000	1.7	12	0.962565
0.148000	1.8	14	0.953582
0.148000	1.9	17	0.941666
0.148000	2.0	21	0.924762
0.148000	2.1	30	0.896817
0.148000	2.2	150	0.272272
0.148000	2.3	48	0.205601
0.148000	2.4	33	0.162969
0.148000	2.5	26	0.132534
0.148000	2.6	22	0.109649
0.148000	2.7	19	0.091913
0.148000	2.8	17	0.077875
0.148000	2.9	15	0.066613
0.148000	3.0	13	0.057481
0.148000	3.1	12	0.049865
0.148000	3.2	11	0.044200
0.148000	3.3	8	0.039648
0.148000	3.4	7	0.035954
0.148000	3.5	7	0.032603
0.148000	3.6	7	0.029566
0.148000	3.7	6	0.026811
0.148000	3.8	6	0.024312
0.148000	3.9	6	0.022047
0.148000	4.0	6	0.019993
0.148000	4.1	5	0.018130
0.148000	4.2	5	0.016441
0.148000	4.3	5	0.014909
0.148000	4.4	5	0.013519
0.148000	4.5	5	0.012260
0.148000	4.6	5	0.011117
0.148000	4.7	5	0.010082
0.148000	4.8	4	0.009142
0.148000	4.9	4	0.008290
0.148000	5.0	4	0.007518
0.149000	0.1	2	0.999942
0.149000	0.2	3	0.999757
0.149000	0.3	3	0.999439
0.149000	0.4	4	0.998962
0.149000	0.5	4	0.998321
0.149000	0.6	4	0.997492
0.149000	0.7	5	0.996434
0.149000	0.8	5	0.995144
0.149000	0.9	6	0.993560
0.149000	1.0	6	0.991664
0.149000	1.1	7	0.989373
0.149000	1.2	7	0.986651
0.149000	1.3	8	0.983368
0.149000	1.4	9	0.979423
0.149000	1.5	10	0.974648
0.149000	1.6	11	0.968806
0.149000	1.7	12	0.961538
0.149000	1.8	14	0.952220
0.149000	1.9	17	0.939788
0.149000	2.0	21	0.921974
0.149000	2.1	32	0.891653
0.149000	2.2	111	0.270658
0.149000	2.3	46	0.204881
0.149000	2.4	33	0.162550
0.149000	2.5	26	0.132289
0.149000	2.6	22	0.109504
0.149000	2.7	19	0.091827
0.149000	2.8	16	0.077844
0.149000	2.9	15	0.066586
0.149000	3.0	13	0.057496
0.149000	3.1	12	0.049885
0.149000	3.2	10	0.044154
0.149000	3.3	8	0.039687
0.149000	3.4	7	0.035990
0.149000	3.5	7	0.032637
0.149000	3.6	7	0.029597
0.149000	3.7	6	0.026840
0.149000	3.8	6	0.024340
0.149000	3.9	6	0.022073
0.149000	4.0	6	0.020017
0.149000	4.1	5	0.018152
0.149000	4.2	5	0.016461
0.149000	4.3	5	0.014928
0.149000	4.4	5	0.013537
0.149000	4.5	5	0.012276
0.149000	4.6	5	0.011133
0.149000	4.7	5	0.010096
0.149000	4.8	4	0.009155
0.149000	4.9	4	0.008302
0.149000	5.0	4	0.007529
0.150000	0.1	2	0.999941
0.150000	0.2	3	0.999752
0.150000	0.3	3	0.999428
0.150000	0.4	4	0.998942
0.150000	0.5	4	0.998287
0.150000	0.6	4	0.997441
0.150000	0.7	5	0.996361
0.150000	0.8	5	0.995042
0.150000	0.9	6	0.993423
0.150000	1.0	6	0.991483
0.150000	1.1	7	0.989138
0.150000	1.2	7	0.986349
0.150000	1.3	8	0.982980
0.150000	1.4	9	0.978929
0.150000	1.5	10	0.974018
0.150000	1.6	11	0.967996
0.150000	1.7	12	0.960486
0.150000	1.8	14	0.950821
0.150000	1.9	17	0.937847
0.150000	2.0	22	0.919006
0.150000	2.1	34	0.886037
0.150000	2.2	94	0.269031
0.150000	2.3	44	0.204184
0.150000	2.4	32	0.162170
0.150000	2.5	25	0.132081
0.150000	2.6	21	0.109385
0.150000	2.7	18	0.091765
0.150000	2.8	16	0.077791
0.150000	2.9	14	0.066571
0.150000	3.0	13	0.057493
0.150000	3.1	12	0.049946
0.150000	3.2	10	0.044024
0.150000	3.3	8	0.039726
0.150000	3.4	7	0.036027
0.150000	3.5	7	0.032672
0.150000	3.6	7	0.029629
0.150000	3.7	6	0.026870
0.150000	3.8	6	0.024368
0.150000	3.9	6	0.022098
0.150000	4.0	6	0.020041
0.150000	4.1	5	0.018174
0.150000	4.2	5	0.016482
0.150000	4.3	5	0.014947
0.150000	4.4	5	0.013555
0.150000	4.5	5	0.012293
0.150000	4.6	5	0.011148
0.150000	4.7	4	0.010110
0.150000	4.8	4	0.009168
0.150000	4.9	4	0.008315
0.150000	5.0	4	0.007540
0.151000	0.1	2	0.999940
0.151000	0.2	3	0.999748
0.151000	0.3	3	0.999417
0.151000	0.4	4	0.998921
0.151000	0.5	4	0.998253
0.151000	0.6	4	0.997390
0.151000	0.7	5	0.996286
0.151000	0.8	5	0.994939
0.151000	0.9	6	0.993283
0.151000	1.0	6	0.991300
0.151000	1.1	7	0.988899
0.151000	1.2	7	0.986042
0.151000	1.3	8	0.982587
0.151000	1.4	9	0.978426
0.151000	1.5	10	0.973375
0.151000	1.6	11	0.967169
0.151000	1.7	13	0.959373
0.151000	1.8	15	0.949342
0.151000	1.9	18	0.935797
0.151000	2.0	23	0.915898
0.151000	2.1	36	0.879882
0.151000	2.2	83	0.267490
0.151000	2.3	43	0.203462
