d1	d3	h	sat
0.131000	2.1	17	0.948726
0.131000	2.2	21	0.934924
0.131000	2.3	30	0.912303
0.131000	2.4	110	0.170567
0.131000	2.5	43	0.136908
0.131000	2.6	31	0.112291
0.131000	2.7	25	0.093511
0.131000	2.8	21	0.078812
0.131000	2.9	18	0.067103
0.131000	3.0	16	0.057647
0.131000	3.1	14	0.049934
0.131000	3.2	13	0.043809
0.131000	3.3	10	0.039032
0.131000	3.4	9	0.035378
0.131000	3.5	8	0.032067
0.131000	3.6	8	0.029065
0.131000	3.7	7	0.026344
0.131000	3.8	7	0.023878
0.131000	3.9	7	0.021643
0.131000	4.0	6	0.019617
0.131000	4.1	6	0.017781
0.131000	4.2	6	0.016116
0.131000	4.3	6	0.014608
0.131000	4.4	6	0.013240
0.131000	4.5	5	0.012001
0.131000	4.6	5	0.010877
0.131000	4.7	5	0.009859
0.131000	4.8	5	0.008936
0.131000	4.9	5	0.008100
0.131000	5.0	5	0.007342
0.131100	0.1	2	0.999959
0.131100	0.2	3	0.999832
0.131100	0.3	3	0.999612
0.131100	0.4	4	0.999287
0.131100	0.5	4	0.998852
0.131100	0.6	4	0.998293
0.131100	0.7	5	0.997587
0.131100	0.8	5	0.996732
0.131100	0.9	5	0.995704
0.131100	1.0	6	0.994465
0.131100	1.1	6	0.993010
0.131100	1.2	6	0.991300
0.131100	1.3	7	0.989261
0.131100	1.4	8	0.986866
0.131100	1.5	8	0.984061
0.131100	1.6	9	0.980711
0.131100	1.7	10	0.976710
0.131100	1.8	11	0.971875
0.131100	1.9	12	0.965936
0.131100	2.0	14	0.958417
0.131100	2.1	17	0.948534
0.131100	2.2	21	0.934642
0.131100	2.3	30	0.911802
0.131100	2.4	106	0.170513
0.131100	2.5	42	0.136905
0.131100	2.6	31	0.112272
0.131100	2.7	25	0.093500
0.131100	2.8	21	0.078805
0.131100	2.9	18	0.067099
0.131100	3.0	16	0.057642
0.131100	3.1	14	0.049925
0.131100	3.2	13	0.043793
0.131100	3.3	10	0.039036
0.131100	3.4	9	0.035382
0.131100	3.5	8	0.032070
0.131100	3.6	8	0.029068
0.131100	3.7	7	0.026347
0.131100	3.8	7	0.023881
0.131100	3.9	7	0.021645
0.131100	4.0	6	0.019619
0.131100	4.1	6	0.017783
0.131100	4.2	6	0.016118
0.131100	4.3	6	0.014609
0.131100	4.4	6	0.013242
0.131100	4.5	5	0.012002
0.131100	4.6	5	0.010879
0.131100	4.7	5	0.009860
0.131100	4.8	5	0.008937
0.131100	4.9	5	0.008101
0.131100	5.0	5	0.007343
0.131200	0.1	2	0.999959
0.131200	0.2	3	0.999831
0.131200	0.3	3	0.999611
0.131200	0.4	4	0.999286
0.131200	0.5	4	0.998849
0.131200	0.6	4	0.998289
0.131200	0.7	5	0.997582
0.131200	0.8	5	0.996724
0.131200	0.9	5	0.995693
0.131200	1.0	6	0.994451
0.131200	1.1	6	0.992993
0.131200	1.2	6	0.991278
0.131200	1.3	7	0.989234
0.131200	1.4	8	0.986832
0.131200	1.5	8	0.984018
0.131200	1.6	9	0.980657
0.131200	1.7	10	0.976642
0.131200	1.8	11	0.971790
0.131200	1.9	12	0.965828
0.131200	2.0	14	0.958275
0.131200	2.1	17	0.948341
0.131200	2.2	21	0.934359
0.131200	2.3	31	0.911244
0.131200	2.4	103	0.170441
0.131200	2.5	42	0.136867
0.131200	2.6	31	0.112253
0.131200	2.7	25	0.093488
0.131200	2.8	21	0.078799
0.131200	2.9	18	0.067096
0.131200	3.0	16	0.057636
0.131200	3.1	14	0.049916
0.131200	3.2	13	0.043777
0.131200	3.3	10	0.039039
0.131200	3.4	9	0.035385
0.131200	3.5	8	0.032073
0.131200	3.6	8	0.029070
0.131200	3.7	7	0.026349
0.131200	3.8	7	0.023883
0.131200	3.9	7	0.021647
0.131200	4.0	6	0.019621
0.131200	4.1	6	0.017785
0.131200	4.2	6	0.016120
0.131200	4.3	6	0.014611
0.131200	4.4	6	0.013243
0.131200	4.5	5	0.012004
0.131200	4.6	5	0.010880
0.131200	4.7	5	0.009862
0.131200	4.8	5	0.008939
0.131200	4.9	5	0.008102
0.131200	5.0	5	0.007344
0.131300	0.1	2	0.999959
0.131300	0.2	3	0.999831
0.131300	0.3	3	0.999611
0.131300	0.4	4	0.999284
0.131300	0.5	4	0.998847
0.131300	0.6	4	0.998285
0.131300	0.7	5	0.997576
0.131300	0.8	5	0.996716
0.131300	0.9	5	0.995683
0.131300	1.0	6	0.994438
0.131300	1.1	6	0.992975
0.131300	1.2	6	0.991256
0.131300	1.3	7	0.989206
0.131300	1.4	8	0.986797
0.131300	1.5	8	0.983975
0.131300	1.6	9	0.980603
0.131300	1.7	10	0.976575
0.131300	1.8	11	0.971705
0.131300	1.9	12	0.965719
0.131300	2.0	14	0.958133
0.131300	2.1	17	0.948147
0.131300	2.2	21	0.934074
0.131300	2.3	31	0.910731
0.131300	2.4	99	0.170417
0.131300	2.5	42	0.136831
0.131300	2.6	31	0.112235
0.131300	2.7	25	0.093477
0.131300	2.8	21	0.078792
0.131300	2.9	18	0.067093
0.131300	3.0	16	0.057631
0.131300	3.1	14	0.049907
0.131300	3.2	13	0.043760
0.131300	3.3	10	0.039042
0.131300	3.4	9	0.035388
0.131300	3.5	8	0.032076
0.131300	3.6	8	0.029073
0.131300	3.7	7	0.026352
0.131300	3.8	7	0.023885
0.131300	3.9	7	0.021650
0.131300	4.0	6	0.019623
0.131300	4.1	6	0.017786
0.131300	4.2	6	0.016122
0.131300	4.3	6	0.014613
0.131300	4.4	6	0.013245
0.131300	4.5	5	0.012005
0.131300	4.6	5	0.010881
0.131300	4.7	5	0.009863
0.131300	4.8	5	0.008940
0.131300	4.9	5	0.008103
0.131300	5.0	5	0.007345
0.131400	0.1	2	0.999959
0.131400	0.2	3	0.999830
0.131400	0.3	3	0.999610
0.131400	0.4	4	0.999283
0.131400	0.5	4	0.998844
0.131400	0.6	4	0.998281
0.131400	0.7	5	0.997570
0.131400	0.8	5	0.996709
0.131400	0.9	5	0.995673
0.131400	1.0	6	0.994424
0.131400	1.1	6	0.992958
0.131400	1.2	7	0.991215
0.131400	1.3	7	0.989178
0.131400	1.4	8	0.986762
0.131400	1.5	8	0.983932
0.131400	1.6	9	0.980549
0.131400	1.7	10	0.976507
0.131400	1.8	11	0.971619
0.131400	1.9	12	0.965610
0.131400	2.0	14	0.957990
0.131400	2.1	17	0.947952
0.131400	2.2	21	0.933788
0.131400	2.3	31	0.910212
0.131400	2.4	96	0.170370
0.131400	2.5	42	0.136797
0.131400	2.6	30	0.112242
0.131400	2.7	25	0.093466
0.131400	2.8	21	0.078785
0.131400	2.9	18	0.067089
0.131400	3.0	16	0.057625
0.131400	3.1	14	0.049900
0.131400	3.2	13	0.043742
0.131400	3.3	10	0.039046
0.131400	3.4	9	0.035391
0.131400	3.5	8	0.032079
0.131400	3.6	8	0.029076
0.131400	3.7	7	0.026355
0.131400	3.8	7	0.023888
0.131400	3.9	7	0.021652
0.131400	4.0	6	0.019625
0.131400	4.1	6	0.017788
0.131400	4.2	6	0.016123
0.131400	4.3	6	0.014614
0.131400	4.4	6	0.013246
0.131400	4.5	5	0.012007
0.131400	4.6	5	0.010883
0.131400	4.7	5	0.009864
0.131400	4.8	5	0.008941
0.131400	4.9	5	0.008104
0.131400	5.0	5	0.007345
0.131500	0.1	2	0.999959
0.131500	0.2	3	0.999830
0.131500	0.3	3	0.999609
0.131500	0.4	4	0.999281
0.131500	0.5	4	0.998841
0.131500	0.6	4	0.998277
0.131500	0.7	5	0.997565
0.131500	0.8	5	0.996701
0.131500	0.9	5	0.995663
0.131500	1.0	6	0.994411
0.131500	1.1	6	0.992941
0.131500	1.2	7	0.991193
0.131500	1.3	7	0.989150
0.131500	1.4	8	0.986727
0.131500	1.5	8	0.983888
0.131500	1.6	9	0.980495
0.131500	1.7	10	0.976439
0.131500	1.8	11	0.971533
0.131500	1.9	12	0.965500
0.131500	2.0	14	0.957847
0.131500	2.1	17	0.947756
0.131500	2.2	21	0.933500
0.131500	2.3	31	0.909688
0.131500	2.4	94	0.170295
0.131500	2.5	42	0.136763
0.131500	2.6	30	0.112221
0.131500	2.7	25	0.093455
0.131500	2.8	21	0.078778
0.131500	2.9	18	0.067086
0.131500	3.0	16	0.057620
0.131500	3.1	14	0.049892
0.131500	3.2	13	0.043724
0.131500	3.3	10	0.039049
0.131500	3.4	9	0.035394
0.131500	3.5	8	0.032081
0.131500	3.6	8	0.029079
0.131500	3.7	7	0.026357
0.131500	3.8	7	0.023890
0.131500	3.9	7	0.021654
0.131500	4.0	6	0.019627
0.131500	4.1	6	0.017790
0.131500	4.2	6	0.016125
0.131500	4.3	6	0.014616
0.131500	4.4	6	0.013248
0.131500	4.5	5	0.012008
0.131500	4.6	5	0.010884
0.131500	4.7	5	0.009865
0.131500	4.8	5	0.008942
0.131500	4.9	5	0.008105
0.131500	5.0	5	0.007346
0.131600	0.1	2	0.999959
0.131600	0.2	3	0.999830
0.131600	0.3	3	0.999608
0.131600	0.4	4	0.999279
0.131600	0.5	4	0.998839
0.131600	0.6	4	0.998273
0.131600	0.7	5	0.997559
0.131600	0.8	5	0.996693
0.131600	0.9	5	0.995652
0.131600	1.0	6	0.994397
0.131600	1.1	6	0.992923
0.131600	1.2	7	0.991171
0.131600	1.3	7	0.989122
0.131600	1.4	8	0.986692
0.131600	1.5	8	0.983845
0.131600	1.6	9	0.980440
0.131600	1.7	10	0.976371
0.131600	1.8	11	0.971447
0.131600	1.9	12	0.965391
0.131600	2.0	14	0.957703
0.131600	2.1	17	0.947560
0.131600	2.2	21	0.933211
0.131600	2.3	32	0.909108
0.131600	2.4	91	0.170266
0.131600	2.5	41	0.136759
0.131600	2.6	30	0.112201
0.131600	2.7	24	0.093467
0.131600	2.8	21	0.078771
0.131600	2.9	18	0.067082
0.131600	3.0	16	0.057615
0.131600	3.1	14	0.049886
0.131600	3.2	13	0.043705
0.131600	3.3	11	0.039053
0.131600	3.4	9	0.035397
0.131600	3.5	8	0.032084
0.131600	3.6	8	0.029081
0.131600	3.7	7	0.026360
0.131600	3.8	7	0.023893
0.131600	3.9	7	0.021656
0.131600	4.0	6	0.019629
0.131600	4.1	6	0.017792
0.131600	4.2	6	0.016127
0.131600	4.3	6	0.014618
0.131600	4.4	6	0.013249
0.131600	4.5	5	0.012009
0.131600	4.6	5	0.010885
0.131600	4.7	5	0.009867
0.131600	4.8	5	0.008943
0.131600	4.9	5	0.008106
0.131600	5.0	5	0.007347
0.131700	0.1	2	0.999959
0.131700	0.2	3	0.999829
0.131700	0.3	3	0.999607
0.131700	0.4	4	0.999278
0.131700	0.5	4	0.998836
0.131700	0.6	4	0.998269
0.131700	0.7	5	0.997553
0.131700	0.8	5	0.996685
0.131700	0.9	5	0.995642
0.131700	1.0	6	0.994383
0.131700	1.1	6	0.992906
0.131700	1.2	7	0.991149
0.131700	1.3	7	0.989094
0.131700	1.4	8	0.986657
0.131700	1.5	8	0.983801
0.131700	1.6	9	0.980386
0.131700	1.7	10	0.976302
0.131700	1.8	11	0.971361
0.131700	1.9	12	0.965280
0.131700	2.0	14	0.957558
0.131700	2.1	17	0.947362
0.131700	2.2	21	0.932920
0.131700	2.3	32	0.908571
0.131700	2.4	89	0.170206
0.131700	2.5	41	0.136723
0.131700	2.6	30	0.112181
0.131700	2.7	24	0.093455
0.131700	2.8	21	0.078764
0.131700	2.9	18	0.067078
0.131700	3.0	16	0.057610
0.131700	3.1	14	0.049880
0.131700	3.2	13	0.043687
0.131700	3.3	11	0.039072
0.131700	3.4	9	0.035401
0.131700	3.5	8	0.032087
0.131700	3.6	8	0.029084
0.131700	3.7	7	0.026362
0.131700	3.8	7	0.023895
0.131700	3.9	7	0.021659
0.131700	4.0	6	0.019631
0.131700	4.1	6	0.017794
0.131700	4.2	6	0.016129
0.131700	4.3	6	0.014619
0.131700	4.4	6	0.013251
0.131700	4.5	5	0.012011
0.131700	4.6	5	0.010887
0.131700	4.7	5	0.009868
0.131700	4.8	5	0.008944
0.131700	4.9	5	0.008107
0.131700	5.0	5	0.007348
0.131800	0.1	2	0.999959
0.131800	0.2	3	0.999829
0.131800	0.3	3	0.999606
0.131800	0.4	4	0.999276
0.131800	0.5	4	0.998834
0.131800	0.6	4	0.998265
0.131800	0.7	5	0.997548
0.131800	0.8	5	0.996678
0.131800	0.9	5	0.995631
0.131800	1.0	6	0.994370
0.131800	1.1	6	0.992888
0.131800	1.2	7	0.991126
0.131800	1.3	7	0.989066
0.131800	1.4	8	0.986622
0.131800	1.5	8	0.983757
0.131800	1.6	9	0.980331
0.131800	1.7	10	0.976234
0.131800	1.8	11	0.971275
0.131800	1.9	12	0.965170
0.131800	2.0	14	0.957414
0.131800	2.1	17	0.947164
0.131800	2.2	22	0.932581
0.131800	2.3	32	0.908029
0.131800	2.4	87	0.170154
0.131800	2.5	41	0.136688
0.131800	2.6	30	0.112161
0.131800	2.7	24	0.093442
0.131800	2.8	21	0.078757
0.131800	2.9	18	0.067074
0.131800	3.0	16	0.057606
0.131800	3.1	14	0.049875
0.131800	3.2	13	0.043668
0.131800	3.3	11	0.039088
0.131800	3.4	9	0.035404
0.131800	3.5	8	0.032090
0.131800	3.6	8	0.029087
0.131800	3.7	7	0.026365
0.131800	3.8	7	0.023897
0.131800	3.9	7	0.021661
0.131800	4.0	6	0.019634
0.131800	4.1	6	0.017796
0.131800	4.2	6	0.016131
0.131800	4.3	6	0.014621
0.131800	4.4	6	0.013253
0.131800	4.5	5	0.012012
0.131800	4.6	5	0.010888
0.131800	4.7	5	0.009869
0.131800	4.8	5	0.008945
0.131800	4.9	5	0.008108
0.131800	5.0	5	0.007349
0.131900	0.1	2	0.999959
0.131900	0.2	3	0.999829
0.131900	0.3	3	0.999605
0.131900	0.4	4	0.999275
0.131900	0.5	4	0.998831
0.131900	0.6	4	0.998261
0.131900	0.7	5	0.997542
0.131900	0.8	5	0.996670
0.131900	0.9	5	0.995621
0.131900	1.0	6	0.994356
0.131900	1.1	6	0.992871
0.131900	1.2	7	0.991104
0.131900	1.3	7	0.989038
0.131900	1.4	8	0.986587
0.131900	1.5	8	0.983714
0.131900	1.6	9	0.980276
0.131900	1.7	10	0.976165
0.131900	1.8	11	0.971188
0.131900	1.9	12	0.965059
0.131900	2.0	14	0.957268
0.131900	2.1	17	0.946966
0.131900	2.2	22	0.932285
0.131900	2.3	32	0.907481
0.131900	2.4	85	0.170108
0.131900	2.5	41	0.136654
0.131900	2.6	30	0.112142
0.131900	2.7	24	0.093430
0.131900	2.8	21	0.078750
0.131900	2.9	18	0.067070
0.131900	3.0	16	0.057602
0.131900	3.1	14	0.049872
0.131900	3.2	12	0.043663
0.131900	3.3	11	0.039101
0.131900	3.4	9	0.035407
0.131900	3.5	8	0.032093
0.131900	3.6	8	0.029090
0.131900	3.7	7	0.026367
0.131900	3.8	7	0.023900
0.131900	3.9	7	0.021663
0.131900	4.0	6	0.019636
0.131900	4.1	6	0.017798
0.131900	4.2	6	0.016132
0.131900	4.3	6	0.014623
0.131900	4.4	6	0.013254
0.131900	4.5	5	0.012014
0.131900	4.6	5	0.010889
0.131900	4.7	5	0.009870
0.131900	4.8	5	0.008947
0.131900	4.9	5	0.008109
0.131900	5.0	5	0.007350
0.132000	0.1	2	0.999959
0.132000	0.2	3	0.999828
0.132000	0.3	3	0.999605
0.132000	0.4	4	0.999273
0.132000	0.5	4	0.998828
0.132000	0.6	4	0.998257
0.132000	0.7	5	0.997536
0.132000	0.8	5	0.996662
0.132000	0.9	5	0.995611
0.132000	1.0	6	0.994342
0.132000	1.1	6	0.992853
0.132000	1.2	7	0.991082
0.132000	1.3	7	0.989010
0.132000	1.4	8	0.986552
0.132000	1.5	8	0.983670
0.132000	1.6	9	0.980222
0.132000	1.7	10	0.976096
0.132000	1.8	11	0.971101
0.132000	1.9	13	0.964913
0.132000	2.0	14	0.957122
0.132000	2.1	17	0.946766
0.132000	2.2	22	0.931988
0.132000	2.3	33	0.906875
0.132000	2.4	83	0.170067
0.132000	2.5	41	0.136621
0.132000	2.6	30	0.112123
0.132000	2.7	24	0.093418
0.132000	2.8	21	0.078743
0.132000	2.9	18	0.067065
0.132000	3.0	16	0.057598
0.132000	3.1	14	0.049869
0.132000	3.2	12	0.043643
0.132000	3.3	11	0.039111
0.132000	3.4	9	0.035410
0.132000	3.5	8	0.032096
0.132000	3.6	8	0.029093
0.132000	3.7	7	0.026370
0.132000	3.8	7	0.023902
0.132000	3.9	7	0.021665
0.132000	4.0	6	0.019638
0.132000	4.1	6	0.017800
0.132000	4.2	6	0.016134
0.132000	4.3	6	0.014624
0.132000	4.4	6	0.013256
0.132000	4.5	5	0.012015
0.132000	4.6	5	0.010891
0.132000	4.7	5	0.009871
0.132000	4.8	5	0.008948
0.132000	4.9	5	0.008110
0.132000	5.0	5	0.007351
0.132100	0.1	2	0.999958
0.132100	0.2	3	0.999828
0.132100	0.3	3	0.999604
0.132100	0.4	4	0.999271
0.132100	0.5	4	0.998826
0.132100	0.6	4	0.998253
0.132100	0.7	5	0.997531
0.132100	0.8	5	0.996654
0.132100	0.9	5	0.995600
0.132100	1.0	6	0.994329
0.132100	1.1	6	0.992836
0.132100	1.2	7	0.991059
0.132100	1.3	7	0.988982
0.132100	1.4	8	0.986516
0.132100	1.5	8	0.983626
0.132100	1.6	9	0.980167
0.132100	1.7	10	0.976028
0.132100	1.8	11	0.971014
0.132100	1.9	13	0.964801
0.132100	2.0	14	0.956976
0.132100	2.1	17	0.946565
0.132100	2.2	22	0.931689
0.132100	2.3	33	0.906312
0.132100	2.4	82	0.169994
0.132100	2.5	40	0.136618
0.132100	2.6	30	0.112104
0.132100	2.7	24	0.093406
0.132100	2.8	21	0.078737
0.132100	2.9	18	0.067061
0.132100	3.0	16	0.057595
0.132100	3.1	14	0.049866
0.132100	3.2	12	0.043625
0.132100	3.3	11	0.039118
0.132100	3.4	9	0.035413
0.132100	3.5	8	0.032099
0.132100	3.6	8	0.029095
0.132100	3.7	7	0.026372
0.132100	3.8	7	0.023905
0.132100	3.9	7	0.021667
0.132100	4.0	6	0.019640
0.132100	4.1	6	0.017802
0.132100	4.2	6	0.016136
0.132100	4.3	6	0.014626
0.132100	4.4	6	0.013257
0.132100	4.5	5	0.012017
0.132100	4.6	5	0.010892
0.132100	4.7	5	0.009873
0.132100	4.8	5	0.008949
0.132100	4.9	5	0.008111
0.132100	5.0	5	0.007352
0.132200	0.1	2	0.999958
0.132200	0.2	3	0.999827
0.132200	0.3	3	0.999603
0.132200	0.4	4	0.999270
0.132200	0.5	4	0.998823
0.132200	0.6	4	0.998249
0.132200	0.7	5	0.997525
0.132200	0.8	5	0.996646
0.132200	0.9	5	0.995590
0.132200	1.0	6	0.994315
0.132200	1.1	6	0.992818
0.132200	1.2	7	0.991037
0.132200	1.3	7	0.988954
0.132200	1.4	8	0.986481
0.132200	1.5	8	0.983582
0.132200	1.6	9	0.980112
0.132200	1.7	10	0.975958
0.132200	1.8	11	0.970927
0.132200	1.9	13	0.964689
0.132200	2.0	14	0.956829
0.132200	2.1	17	0.946364
0.132200	2.2	22	0.931389
0.132200	2.3	33	0.905744
0.132200	2.4	80	0.169959
0.132200	2.5	40	0.136583
0.132200	2.6	30	0.112085
0.132200	2.7	24	0.093394
0.132200	2.8	21	0.078730
0.132200	2.9	18	0.067056
0.132200	3.0	16	0.057592
0.132200	3.1	14	0.049865
0.132200	3.2	12	0.043607
0.132200	3.3	11	0.039121
0.132200	3.4	9	0.035416
0.132200	3.5	8	0.032102
0.132200	3.6	8	0.029098
0.132200	3.7	7	0.026375
0.132200	3.8	7	0.023907
0.132200	3.9	7	0.021670
0.132200	4.0	6	0.019642
0.132200	4.1	6	0.017804
0.132200	4.2	6	0.016138
0.132200	4.3	6	0.014628
0.132200	4.4	6	0.013259
0.132200	4.5	5	0.012018
0.132200	4.6	5	0.010893
0.132200	4.7	5	0.009874
0.132200	4.8	5	0.008950
0.132200	4.9	5	0.008112
0.132200	5.0	5	0.007353
0.132300	0.1	2	0.999958
0.132300	0.2	3	0.999827
0.132300	0.3	3	0.999602
0.132300	0.4	4	0.999268
0.132300	0.5	4	0.998820
0.132300	0.6	4	0.998245
0.132300	0.7	5	0.997519
0.132300	0.8	5	0.996638
0.132300	0.9	5	0.995579
0.132300	1.0	6	0.994301
0.132300	1.1	6	0.992800
0.132300	1.2	7	0.991014
0.132300	1.3	7	0.988926
0.132300	1.4	8	0.986446
0.132300	1.5	8	0.983538
0.132300	1.6	9	0.980056
0.132300	1.7	10	0.975889
0.132300	1.8	11	0.970839
0.132300	1.9	13	0.964577
0.132300	2.0	14	0.956682
0.132300	2.1	17	0.946162
0.132300	2.2	22	0.931086
0.132300	2.3	33	0.905169
0.132300	2.4	79	0.169895
0.132300	2.5	40	0.136548
0.132300	2.6	30	0.112066
0.132300	2.7	24	0.093382
0.132300	2.8	21	0.078723
0.132300	2.9	18	0.067052
0.132300	3.0	16	0.057590
0.132300	3.1	14	0.049865
0.132300	3.2	12	0.043589
0.132300	3.3	11	0.039122
0.132300	3.4	9	0.035420
0.132300	3.5	8	0.032105
0.132300	3.6	8	0.029101
0.132300	3.7	7	0.026378
0.132300	3.8	7	0.023909
0.132300	3.9	7	0.021672
0.132300	4.0	6	0.019644
0.132300	4.1	6	0.017806
0.132300	4.2	6	0.016139
0.132300	4.3	6	0.014629
0.132300	4.4	6	0.013260
0.132300	4.5	5	0.012019
0.132300	4.6	5	0.010895
0.132300	4.7	5	0.009875
0.132300	4.8	5	0.008951
0.132300	4.9	5	0.008113
0.132300	5.0	5	0.007354
0.132400	0.1	2	0.999958
0.132400	0.2	3	0.999827
0.132400	0.3	3	0.999601
0.132400	0.4	4	0.999266
0.132400	0.5	4	0.998818
0.132400	0.6	4	0.998241
0.132400	0.7	5	0.997514
0.132400	0.8	5	0.996631
0.132400	0.9	5	0.995569
0.132400	1.0	6	0.994288
0.132400	1.1	6	0.992783
0.132400	1.2	7	0.990992
0.132400	1.3	7	0.988897
0.132400	1.4	8	0.986410
0.132400	1.5	8	0.983493
0.132400	1.6	9	0.980001
0.132400	1.7	10	0.975820
0.132400	1.8	11	0.970751
0.132400	1.9	13	0.964464
0.132400	2.0	15	0.956496
0.132400	2.1	17	0.945959
0.132400	2.2	22	0.930782
0.132400	2.3	34	0.904534
0.132400	2.4	77	0.169868
0.132400	2.5	40	0.136515
0.132400	2.6	30	0.112048
0.132400	2.7	24	0.093371
0.132400	2.8	20	0.078737
0.132400	2.9	18	0.067047
0.132400	3.0	16	0.057588
0.132400	3.1	14	0.049866
0.132400	3.2	12	0.043573
0.132400	3.3	11	0.039120
0.132400	3.4	9	0.035423
0.132400	3.5	8	0.032108
0.132400	3.6	8	0.029104
0.132400	3.7	7	0.026380
0.132400	3.8	7	0.023912
0.132400	3.9	7	0.021674
0.132400	4.0	6	0.019646
0.132400	4.1	6	0.017808
0.132400	4.2	6	0.016141
0.132400	4.3	6	0.014631
0.132400	4.4	6	0.013262
0.132400	4.5	5	0.012021
0.132400	4.6	5	0.010896
0.132400	4.7	5	0.009876
0.132400	4.8	5	0.008952
0.132400	4.9	5	0.008114
0.132400	5.0	5	0.007355
0.132500	0.1	2	0.999958
0.132500	0.2	3	0.999826
0.132500	0.3	3	0.999600
0.132500	0.4	4	0.999265
0.132500	0.5	4	0.998815
0.132500	0.6	4	0.998237
0.132500	0.7	5	0.997508
0.132500	0.8	5	0.996623
0.132500	0.9	5	0.995558
0.132500	1.0	6	0.994274
0.132500	1.1	6	0.992765
0.132500	1.2	7	0.990969
0.132500	1.3	7	0.988869
0.132500	1.4	8	0.986374
0.132500	1.5	8	0.983449
0.132500	1.6	9	0.979945
0.132500	1.7	10	0.975750
0.132500	1.8	11	0.970663
0.132500	1.9	13	0.964351
0.132500	2.0	15	0.956347
0.132500	2.1	17	0.945755
0.132500	2.2	22	0.930476
0.132500	2.3	34	0.903944
0.132500	2.4	76	0.169807
0.132500	2.5	40	0.136482
0.132500	2.6	30	0.112030
0.132500	2.7	24	0.093359
0.132500	2.8	20	0.078729
0.132500	2.9	18	0.067042
0.132500	3.0	16	0.057587
0.132500	3.1	14	0.049867
0.132500	3.2	12	0.043558
0.132500	3.3	11	0.039116
0.132500	3.4	9	0.035426
0.132500	3.5	8	0.032111
0.132500	3.6	8	0.029106
0.132500	3.7	7	0.026383
0.132500	3.8	7	0.023914
0.132500	3.9	7	0.021676
0.132500	4.0	6	0.019648
0.132500	4.1	6	0.017810
0.132500	4.2	6	0.016143
0.132500	4.3	6	0.014633
0.132500	4.4	6	0.013263
0.132500	4.5	5	0.012022
0.132500	4.6	5	0.010897
0.132500	4.7	5	0.009878
0.132500	4.8	5	0.008953
0.132500	4.9	5	0.008116
0.132500	5.0	5	0.007356
0.132600	0.1	2	0.999958
0.132600	0.2	3	0.999826
0.132600	0.3	3	0.999599
0.132600	0.4	4	0.999263
0.132600	0.5	4	0.998812
0.132600	0.6	4	0.998233
0.132600	0.7	5	0.997502
0.132600	0.8	5	0.996615
0.132600	0.9	5	0.995548
0.132600	1.0	6	0.994260
0.132600	1.1	6	0.992747
0.132600	1.2	7	0.990947
0.132600	1.3	7	0.988841
0.132600	1.4	8	0.986339
0.132600	1.5	8	0.983404
0.132600	1.6	9	0.979890
0.132600	1.7	10	0.975680
0.132600	1.8	11	0.970575
0.132600	1.9	13	0.964237
0.132600	2.0	15	0.956198
0.132600	2.1	17	0.945550
0.132600	2.2	22	0.930169
0.132600	2.3	34	0.903346
0.132600	2.4	75	0.169750
0.132600	2.5	40	0.136450
0.132600	2.6	29	0.112037
0.132600	2.7	24	0.093348
0.132600	2.8	20	0.078721
0.132600	2.9	18	0.067037
0.132600	3.0	16	0.057586
0.132600	3.1	14	0.049870
0.132600	3.2	12	0.043544
0.132600	3.3	11	0.039109
0.132600	3.4	9	0.035429
0.132600	3.5	8	0.032114
0.132600	3.6	8	0.029109
0.132600	3.7	7	0.026385
0.132600	3.8	7	0.023917
0.132600	3.9	7	0.021679
0.132600	4.0	6	0.019650
0.132600	4.1	6	0.017812
0.132600	4.2	6	0.016145
0.132600	4.3	6	0.014634
0.132600	4.4	6	0.013265
0.132600	4.5	5	0.012024
0.132600	4.6	5	0.010899
0.132600	4.7	5	0.009879
0.132600	4.8	5	0.008954
0.132600	4.9	5	0.008117
0.132600	5.0	5	0.007357
0.132700	0.1	2	0.999958
0.132700	0.2	3	0.999826
0.132700	0.3	3	0.999598
0.132700	0.4	4	0.999262
0.132700	0.5	4	0.998810
0.132700	0.6	4	0.998229
0.132700	0.7	5	0.997496
0.132700	0.8	5	0.996607
0.132700	0.9	5	0.995537
0.132700	1.0	6	0.994246
0.132700	1.1	6	0.992730
0.132700	1.2	7	0.990924
0.132700	1.3	7	0.988812
0.132700	1.4	8	0.986303
0.132700	1.5	8	0.983360
0.132700	1.6	9	0.979834
0.132700	1.7	10	0.975610
0.132700	1.8	11	0.970487
0.132700	1.9	13	0.964123
0.132700	2.0	15	0.956048
0.132700	2.1	17	0.945344
0.132700	2.2	22	0.929859
0.132700	2.3	35	0.902690
0.132700	2.4	74	0.169696
0.132700	2.5	39	0.136446
0.132700	2.6	29	0.112017
0.132700	2.7	24	0.093337
0.132700	2.8	20	0.078714
0.132700	2.9	18	0.067033
0.132700	3.0	16	0.057586
0.132700	3.1	14	0.049873
0.132700	3.2	12	0.043532
0.132700	3.3	11	0.039099
0.132700	3.4	9	0.035432
0.132700	3.5	8	0.032117
0.132700	3.6	8	0.029112
0.132700	3.7	7	0.026388
0.132700	3.8	7	0.023919
0.132700	3.9	7	0.021681
0.132700	4.0	6	0.019652
0.132700	4.1	6	0.017813
0.132700	4.2	6	0.016147
0.132700	4.3	6	0.014636
0.132700	4.4	6	0.013266
